nickname,fingerprint,is_guard,is_exit,country,region_name,city_name,latitude,longitude,as,advertised_bandwidth,guard_probability,middle_probability,exit_probability
nix,54F5D800DD9783FCF2200E80EF3D1A867A3F6D6B,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,10485760,0.0002802843,0.00019609956,0.0
pmfnliniz,54FCBDAFB8024B53EEF3A9B5A818DBB55483F1AB,False,False,nl,North Holland,Amsterdam,52.3913,4.8683,AS43350,409600,0.0,4.693214e-06,0.0
arbitraryTessa3,54FF87E18CF4B351BB078A640A4DC5265969485E,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,16502071,0.0005020017,0.00035122308,0.0
undisclosed,550F8C238D36F6117F319817CC3BF16D23FC8555,True,False,us,Oregon,Portland,45.5207,-122.6888,AS46841,4468658,5.6475197e-05,3.9512597e-05,0.0
KiandChi,5512557491F87D888FC485FF6484265A754ABF53,True,True,is,unknown,unknown,65.0,-18.0,AS50613,7864320,0.0,0.0,0.00029379455
xonu01,55177132536CB9FDE758F0AADF4D43593B91A1FB,True,False,de,unknown,unknown,51.2993,9.491,AS35366,11461286,0.00021544241,0.00015073323,0.0
essence,5519D9ADEC80894D3FFD564B58AC425AEB38CDB3,False,False,ca,Ontario,Toronto,43.6547,-79.3623,AS14061,819200,0.0,1.38663145e-05,0.0
ididntreadtheconfig,551DADCB4DCB62552BFD859305A2BAC5552FF3AF,False,False,us,California,Santa Monica,34.0125,-118.4682,AS5650,1024421,0.0,1.0595287e-05,0.0
StriveForFreedom,55403B9653A81F68C39787E000BD9F97E1F3B250,False,True,de,Bavaria,Nuremberg,49.405,11.1617,AS51167,512000,0.0,0.0,6.47796e-06
Unnamed,554CE9DE4480AC2F11825BEE0CD543CC14FE9C43,False,False,lt,unknown,unknown,56.0,24.0,AS16125,1616303,0.0,6.506501e-05,0.0
Unnamed,554E9EE1586220B016B7C43490E7398F57C254D5,False,True,us,unknown,unknown,37.751,-97.822,AS16276,7984478,0.0,0.0,0.00020691367
VeilsOfTheOnion,55580D71B317A072F4A4DCF6EA4EDB015734AEE7,True,False,fr,\u00CEle-de-France,Paris,48.8607,2.3281,AS12876,10485760,0.00038277634,0.0002678076,0.0
jakfrancjamoze,5558F546D2A996DD2F4B6A62A218DF23848452E3,False,False,fr,unknown,unknown,48.8582,2.3387,AS16276,1048576,0.0,2.5954896e-05,0.0
ogopogo,557ACEC850F54EEE65839F83CACE2B0825BE811E,True,True,ca,Manitoba,Winnipeg,49.7462,-97.1745,AS395089,11428195,0.0,0.0,0.00030103463
KUEXBON,557B39146EB121C8CFA22C48AD78BDBDBC8FF3A1,True,False,gb,England,London,51.5426,-0.2449,AS43513,16046649,0.0002719176,0.00019024583,0.0
DeezNode3877619345,55804F9D37F7B27BD0426B3CB06C64B4D0F95546,False,False,no,Hordaland,Tertnes,60.4582,5.3022,AS2119,12235526,0.0,0.00049776514,0.0
t0rnod3,5582BBEC12380E34D7DFB8C237939A0B317B205E,True,False,es,Cantabria,Ramales de la Victoria,43.2572,-3.4652,AS35699,12714206,0.00033466783,0.00023414871,0.0
GoVeganForAnimals,5598C4CE251DD848C2C743DEF457EDEFAF3105C4,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,4587520,0.00012048042,8.429354e-05,0.0
Unnamed,55A92BE2A76C64A5A0DB0D4F61D5DCA37B55EE52,True,False,cz,South Moravian,Brno,49.2667,16.6,AS6830,24672942,0.0005856687,0.00040976025,0.0
Assange034us,55B5A9DB9C2B57C035437A3CC52A6B11D877CBDD,True,False,us,unknown,unknown,37.751,-97.822,AS11878,9736101,0.0002091674,0.00014634295,0.0
Boedi9Worldwide,55BEC1032A3C66AE5ABF26D11505352318736D45,False,False,de,unknown,unknown,51.2993,9.491,AS197540,1025987,0.0,2.4212719e-05,0.0
Unnamed,55D490E9E440DD4458F16ABCDD79F48396D55EA9,True,True,ch,Zurich,Glattbrugg,47.4313,8.5627,AS51395,19950655,0.0,0.0,0.0010288525
Sahara,55E1E19071A6DD27F7C16AC3BE494C5891E1E414,True,False,se,unknown,unknown,59.3247,18.056,AS42708,19564544,0.00048526836,0.00033951565,0.0
RASPdatenschleuder,55F1CED3E259045A43A476CBC6D30F76CC3F61B7,False,False,de,Bavaria,Nuremberg,49.4361,11.0925,AS8881,2382906,0.0,6.719829e-05,0.0
poisona,55F7F56D58C8C40A9A9DF3D508C1F26A04DE360C,True,False,ch,Schaffhausen,Schaffhausen,47.6973,8.6349,AS35518,5789696,0.000115669565,8.092765e-05,0.0
Unnamed,55F95CC2954625DFAACA3A3F59DA0DEAA3C6E577,False,False,us,Washington,Royal City,46.9156,-119.5815,AS13451,102400,0.0,2.8443722e-07,0.0
HedyLamarr,55F9857EF4F91F7C9CAA9AE1AA4420F80DF5D8D3,False,False,de,Hesse,Erbach im Odenwald,49.6615,8.994,AS12897,256000,0.0,2.8799268e-06,0.0
gsrv,561F9A93D1F002BC83461015C52A6D02113E4AE5,False,False,fr,Occitanie,Gaillac,43.9016,1.8969,AS15557,75330,0.0,1.06663954e-07,0.0
bakunin2,562434D987CF49D45649B76ADCA993BEA8F78471,False,False,se,unknown,unknown,59.3247,18.056,AS50989,23568756,0.0,0.0010026412,0.0
jimtahuGrimlock,56257E74FA999BCFA1EC205892342A09645B961B,False,False,us,unknown,unknown,37.751,-97.822,AS16591,409600,0.0,4.906542e-06,0.0
niftydiinkarazan,5628495D9939A8C139DD441402DE42F7012B7092,False,True,de,Hesse,unknown,50.1167,8.6833,AS205100,31773363,0.0,0.0,0.0017452387
niftyentry83,562C61C7F885741D599DB7A1235791D928BEADFD,True,True,de,unknown,unknown,51.2993,9.491,AS200052,18798017,0.0,0.0,0.0011050638
EndCensorship,563C8868165186D2F7BA1FCF982EB20DEB82B350,True,True,us,California,San Jose,37.3387,-121.8914,AS53667,9851904,0.0,0.0,0.00028312497
Unnamed,5642A4BDFF81F2A37A44A20E5A600BC5C12A9138,False,False,lt,unknown,unknown,56.0,24.0,AS16125,0,0.0,0.0,0.0
5h4d0wNet,5645739E8EF72CA7D9EE1E12678B51A6FF8711C1,True,False,fr,Grand Est,Hagondange,49.2488,6.1637,AS42487,10470400,0.00021753409,0.00015219666,0.0
QuintexAirVPN8,5649CB2158DA94FB747415F26628BEC07FA57616,False,True,us,unknown,unknown,37.751,-97.822,AS62744,9968640,0.0,0.0,0.00029112716
ThankYouMrSnowden,564A7F1D0314125AF60096CDE0A887F286608240,True,False,nl,North Holland,Amsterdam,52.3732,4.8559,AS49453,4818424,0.00012550043,8.780577e-05,0.0
qthingopsrelay2,565844893E1D9A4945400BA0E122CAA7181BC9B3,False,False,fr,unknown,unknown,48.8582,2.3387,AS12876,3145728,0.0,0.00031892525,0.0
RebelWithACause20,566328D9E9AC56D7B5E165856F5E290C4A51C8D4,False,False,us,California,Canyon Country,34.413,-118.4269,AS35916,858112,0.0,1.7812881e-05,0.0
GermanCraft1,5665A3904C89E22E971305EE8C1997BCA4123C69,False,False,fi,unknown,unknown,60.1708,24.9375,AS24940,16259321,0.0,0.0006435392,0.0
VRchat,567221DD586D0E388A6859FB33C09696BD20151B,True,False,us,California,Canyon Country,34.413,-118.4269,AS35916,10959234,0.00012633711,8.839114e-05,0.0
scurra,56781CCC9F6D29FEA148799AB588429C893A473C,True,False,de,Land Berlin,Berlin,52.5174,13.3985,AS6724,35886865,0.0009203365,0.000643909,0.0
FishersTorRelay1,56784608242CB15B70ED6CBB8F40EEA3B62AF69E,True,False,de,unknown,unknown,51.2993,9.491,AS24940,8388608,0.00025100086,0.00017561154,0.0
Berkeley1,567E9785458C605E59202755C74898E3C96FB1CC,False,False,us,California,Berkeley,37.8637,-122.276,AS46375,9017662,0.0,0.00023110524,0.0
niftyafricagiantrat,56850752096EE63711F99B2FA5A812477561697D,True,True,de,unknown,unknown,51.2993,9.491,AS200052,14371972,0.0,0.0,0.0007811658
ankerman,568583D9E46C68045E2131CF403E48F21DF11F0A,True,False,lt,unknown,unknown,56.0,24.0,AS16276,7055869,0.00020770323,0.00014531855,0.0
RunBSD,568E434F725B7828D17EF2B33C2F5CC84F18FCE3,True,False,hu,unknown,unknown,47.4925,19.0514,AS56322,3969862,6.567856e-05,4.5951685e-05,0.0
Akka,56927E61B51E6F363FB55498150A6DDFCF7077F2,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,56992757,0.0017779229,0.0012439151,0.0
Unnamed,56B310D18861A5F2A57D73269B6C11EDFA4EED1A,True,True,us,unknown,unknown,37.751,-97.822,AS16276,11515890,0.0,0.0,0.00036581422
TorNodeSeattle,56B8E1E855EAD17D7CA92AEE8EA3182CFA8C3512,False,False,us,Washington,Cathlamet,46.1954,-123.3627,AS11404,1156926,0.0,1.031085e-05,0.0
torprops,56DCA89A6B41ADA30E891EF65FDCC071DC05079B,True,False,us,California,Folsom,38.6711,-121.1495,AS7385,9038848,0.00011085872,7.756177e-05,0.0
Bacon1,56DEFDD8CDE21A6FC7A45017AC3999D5255B6D2F,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,3455124,7.362692e-05,5.1512718e-05,0.0
TzBakery,57071A79665F3107F6AAEEED96C6BBC40EBD1D91,False,False,us,Texas,Dallas,32.7889,-96.8021,AS20473,258386,0.0,1.52885e-06,0.0
MaZ,571DAD146B9FED394FDC91A05B18C5E05BC350EF,False,False,de,Thuringia,M\u00FChlhausen,51.209,10.4528,AS199284,256000,0.0,1.7777327e-06,0.0
b33rM4nR3l4y,572FC2E6D89E8D773488A76F05DDEE3173A076E0,False,False,us,Maryland,Sykesville,39.4567,-76.9696,AS7922,1290503,0.0,2.3110524e-05,0.0
Unnamed,573051CAA3EEEE2B75EBD096BB1F70D3FDAC5F3A,True,False,de,unknown,unknown,51.2993,9.491,AS24940,32245977,0.0010897621,0.0007624468,0.0
loglessRelay0,573CC3D8F1C845AA33AA4593B68CA0D47156AA30,False,False,fr,unknown,unknown,48.8582,2.3387,AS12876,2917376,0.0,8.853109e-05,0.0
Miko,573EA7F927259DBF7DC6CDF0C99C592635AE686D,True,False,us,North Dakota,Bismarck,46.8083,-100.7837,AS11232,3771663,4.81085e-05,3.365888e-05,0.0
pythonian4000,5751514249B4A7FA5187363BB6C4F76126729137,False,False,us,Georgia,Atlanta,33.7485,-84.3871,AS63949,2097152,0.0,7.466477e-05,0.0
beubeu,575F15A0A41B951BEE03E25B2A0A3FC3E8D7C7D1,True,False,fr,Grand Est,Strasbourg,48.5839,7.7455,AS3215,29276226,0.0010667538,0.00074634905,0.0
HawaiianShirts5,576F242DC99996D31FFEF6DD5E083FD439ECF4C7,True,True,us,California,San Jose,37.3387,-121.8914,AS53667,11967168,0.0,0.0,0.0002057705
JMBHVN,577192A4227A9AF4D0D31B1E8550D81118A7D663,False,False,us,Virginia,Ashburn,39.0481,-77.4728,AS14618,252139,0.0,1.6710686e-06,0.0
crowcastletor,5786D04C5A2885D19E606F13C4203F60AEE38110,False,False,us,Massachusetts,Ashland,42.2539,-71.4583,AS701,2048000,0.0,6.222064e-05,0.0
ruebe,5788CEC0A7C5EE251FC72C55730A6B1FCAEA1D93,True,True,at,Vienna,Vienna,48.1865,16.3549,AS208323,32274432,0.0,0.0,0.0018100183
marylou1,578E007E5E4535FBFEF7758D8587B07B4C8C5D06,True,True,fr,Occitanie,Cazeres,43.2071,1.0863,AS197422,29940736,0.0,0.0,0.0016156795
StreamsofLifeSpa,5790B62AD6C79A1092B30993A8F0F7F23A969FD6,True,False,pl,unknown,unknown,52.2394,21.0362,AS16276,70489298,0.002091674,0.0014634295,0.0
daWiZaRd,579ACC03F28CF979E6179643AB6510E44DC0258D,False,False,de,Schleswig-Holstein,Flintbek,54.25,10.0667,AS8881,102400,0.0,5.333198e-07,0.0
smitty,57AAC64C0BA6EDFC654C718BDEF86E75176A2472,False,True,us,unknown,unknown,37.751,-97.822,AS25653,102400,0.0,0.0,4.572678e-07
Unnamed,57B6873C2DC362E5A42A809FB5624CDA3A025430,False,False,us,Texas,Dallas,32.7787,-96.8217,AS63949,1024000,0.0,1.9626168e-05,0.0
alliumursinum,57B700EBEA3A0F6D38BF915F58B86C017037E260,False,False,de,unknown,unknown,51.2993,9.491,AS42730,409600,0.0,4.8709876e-06,0.0
Unnamed,57C1914D88E2F34FC32D8BE6D65BFB2773AB8608,True,True,gb,England,London,51.5353,-0.6658,AS14061,12877552,0.0,0.0,0.0007468707
rinderwahnRelay12L,57C6DF5B93E54EB9C8DB90029D9E9A1111BD34D2,True,False,it,unknown,unknown,43.1479,12.1097,AS56630,7245469,0.000115042065,8.048862e-05,0.0
UK01ovhvps,57CB4D6FB898E8B7CA9A01018AB6BCB727BF20A9,True,True,fr,unknown,unknown,48.8582,2.3387,unknown,6553600,0.0,0.0,0.00033151914
darkstallion,57CF8F509D32BB78A9FF0CC42ADA7B75986C3CCC,False,True,nl,North Holland,Amsterdam,52.35,4.9167,AS50673,10485760,0.0,0.0,0.0006211221
TOR911,57DE17E5368653AA53B6EFA4CBEE2F8DEB4314FA,False,False,us,Texas,Dallas,32.7787,-96.8217,AS63949,7909281,0.0,0.00023501625,0.0
JDNetA,57EC9932CBD2E0F70E546C35BBB3347B4E5E16AF,False,False,ca,British Columbia,North Vancouver,49.3551,-122.9802,AS852,1979392,0.0,6.0442908e-05,0.0
kricklen,57FC927F1CDADEC93380E247EE949A3787A0DB7E,False,False,de,Bavaria,Ingolstadt,48.7515,11.4588,AS62336,3694749,0.0,0.00018666193,0.0
gollum,580534A3F0676CA97BD48A3630106A10B904900E,True,True,nl,unknown,unknown,52.3824,4.8995,AS43350,4194304,0.0,0.0,0.00022291804
THELONESTAR,580D385842804C8AE068AB028898BBB6F74B1544,True,True,us,unknown,unknown,37.751,-97.822,AS174,7965696,0.0,0.0,0.00010288525
rofltor21,5820D7E2CC290462233845BA807D616494CF0D7D,False,False,ca,Ontario,Waterloo,43.4103,-80.5038,AS31798,7601132,0.0,0.00033954694,0.0
Torshow,58224E8E5344ECB0E6FFBB470C53F2C71DBE6341,True,True,ru,unknown,unknown,55.7386,37.6068,AS29182,11885822,0.0,0.0,0.00051442627
kaitlin,58332DDDA15415CB3D13F5ECA3D54BE961B8C458,True,False,ch,unknown,unknown,47.1449,8.1551,AS51852,12354097,0.00031375108,0.00021951442,0.0
duat,5835654384EA7DB06B2581A3999730F15E51922F,False,False,us,Massachusetts,Springfield,42.1247,-72.5121,AS20115,1933313,0.0,1.17330355e-05,0.0
niftyguard26,583CEFCFF76B3189D3A37C81A49D1619D04DCB34,True,True,de,unknown,unknown,51.2993,9.491,AS200052,17541499,0.0,0.0,0.0009945574
justanotherrelay,583F17298E905D1D1BCF8EB49DAEE5939B51FD70,False,False,no,Telemark,Porsgrunn,59.1262,9.6483,AS29695,512000,0.0,7.075376e-06,0.0
5855987448232923,5847D5A01C47166143F738C7703344517B39EB10,True,True,nl,unknown,unknown,52.3824,4.8995,AS60404,3072000,0.0,0.0,0.00019738726
AgentOnionMumbai,58556883C97E01B4639611BAF43EBC843C0D1B51,True,False,in,Maharashtra,Mumbai,19.0728,72.8826,AS63949,5315698,3.9741804e-05,2.7805161e-05,0.0
Sklavenmaedchen,5856DB884578915E7C7A0B7B11E4145B1D2A4E2B,False,False,de,Schleswig-Holstein,Kastorf,53.7457,10.5672,AS198930,20971520,0.0,0.0010310849,0.0
Unnamed,5877AB4B0E03A8CDAD916564FAA727E3352EBDE7,False,False,ua,Chernihiv,Chernihiv,51.5055,31.2849,AS6849,204800,0.0,1.8132873e-06,0.0
alxu,587B1EAF1E22E148EFB010DAA337ACDCD4DB5CBA,True,False,us,New York,Buffalo,42.8864,-78.8784,AS53667,21702290,0.00044970989,0.00031463735,0.0
serpico,58A7199712C0E52B3C5F2F8E8B27B5A62BE58BC8,True,False,bg,unknown,unknown,42.7,23.3333,unknown,14322347,0.00030747606,0.00021512414,0.0
iblech,58A9921DD0A1389356634625C5B14ACC1194A95C,False,False,de,Bavaria,Munich,48.1089,11.6074,AS51167,4194304,0.0,0.00023928282,0.0
UnvisitedNativity,58B44B5591A96EC08114B041CC6B1BB1521DF2BE,True,True,us,New York,Buffalo,42.8864,-78.8784,AS53667,37509496,0.0,0.0,0.0013908561
Digitalcourage4ipba,58BC2CFFA7894FC8F4CC5D8A77E38FDCFDB1DC0E,True,True,de,unknown,unknown,51.2993,9.491,AS60729,25752079,0.0,0.0,0.0018328817
Torrot01,58BC63142C881F88D08E071DEB63DBA09DE62141,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,25818373,0.00054801855,0.00038341852,0.0
RTTY,58C948AFA3065F84D98095CF8C18DE8B53738411,False,False,ru,Moscow,Moscow,55.7527,37.6172,AS8402,2027614,0.0,5.333198e-05,0.0
ThisAgain,58E89A05564E6844FACC5D78A73EF593222561A2,True,False,lv,unknown,unknown,57.0,25.0,AS43513,22243328,0.00038277634,0.0002678076,0.0
SamAAdams2,58ED9C9C35E433EE58764D62892B4FFD518A3CD0,True,False,de,North Rhine-Westphalia,unknown,51.4476,7.0122,AS34011,7310602,0.00023008413,0.00016097724,0.0
torrelaymirror,58F3E2956EABB81F673E2FB90E16E001DB4AC3AE,False,False,ch,Bern,Liebefeld,46.9258,7.4145,AS13030,61440000,0.0,0.0034665787,0.0
jaimalator,58FAB58A7DC8E99B9313F6E488E2140D4BE28416,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,13047952,0.00038905136,0.00027219788,0.0
zwewwlNL1,58FC2AAB3792AC37897D34331F4F4E00341DEC0C,True,False,nl,unknown,unknown,52.3824,4.8995,AS21100,16395525,0.00059821876,0.00041854085,0.0
fondueplausch,590136C13CC2747B8C48BF73D815454279F60C5D,False,False,ch,Bern,Ittigen,46.9743,7.4828,AS6830,2097152,0.0,7.679805e-05,0.0
REX2,590868658B6852AF7BB20316DB63CDC84508EC2E,False,True,sg,unknown,Singapore,1.2929,103.8547,AS55799,4888836,0.0,0.0,6.0969036e-05
crowdedfire,5912529D0861D2FC52BFA65899A8480C365B6872,True,False,us,Missouri,Kansas City,39.214,-94.5826,AS16591,2621440,3.765013e-05,2.6341731e-05,0.0
disneysucks,591EEBABDBC0553524D2ABCCE4151FB6B1ABB2B8,False,False,au,Victoria,Melbourne,-37.8071,144.9516,AS9268,260415,0.0,2.8443722e-07,0.0
Brixx,5924EF84AAD21073CD58515D1643553A77D7B35F,False,False,de,unknown,unknown,51.2993,9.491,AS197540,409600,0.0,5.937627e-06,0.0
Unnamed,594193E51F382E34080D76B5ECAF5C7B67CF05EF,True,False,no,Oslo County,Oslo,59.8468,10.7747,AS57963,17348242,0.00041415144,0.00028975905,0.0
fpoestueckscheisse,595E9FA86E06021D53465FF0365C7FF92A4A115D,False,False,ua,unknown,unknown,50.45,30.5233,AS15626,4449653,0.0,8.24868e-05,0.0
isnotsocial,59680308004ED32F04E1C56AB9C68B14CC7B5B7C,True,False,us,Washington,Tacoma,47.2038,-122.4825,AS7922,4866952,2.321758e-05,1.6244068e-05,0.0
amazonas,5974B3F4C66D83BBC9622E0F0F023FE48428DB9B,True,True,nl,unknown,unknown,52.3824,4.8995,AS43350,27932839,0.0,0.0,0.0015089837
Playstar,5975858B6A1F37CCC96026B946EACF08E1772D0E,True,False,se,unknown,unknown,59.3247,18.056,AS29518,9944159,0.00019619902,0.00013726969,0.0
TorNuc321,5979382B5B2AFE53D3A4F658E21B971C544AD531,False,False,se,unknown,unknown,59.3247,18.056,AS39651,102400,0.0,3.1999187e-07,0.0
Unnamed,5980E2FA723271DC93DFD912345560C118DD00D7,False,False,md,Chi\u0219in\u0103u Municipality,Chisinau,47.0052,28.8573,AS43289,102400,0.0,2.4888257e-07,0.0
fran1,59878AFE06D450B7237B844D4D29C71B4D8FEC62,True,False,us,California,San Francisco,37.7353,-122.3732,AS14061,7806499,6.2331885e-05,4.36102e-05,0.0
Mjoelnir,59959E6EDD5C3BF8146E6CBE51D30368F77D3B66,False,False,de,Lower Saxony,Oldenburg,53.1407,8.2171,AS3320,102400,0.0,4.9776514e-07,0.0
dunnosomething,599A56FAB8E8AA8BB467AB730ADA1F123827E407,True,False,de,Bavaria,Nuremberg,49.4475,11.0683,AS24940,4096000,0.00014850884,0.0001039035,0.0
FalkensteinTor03,599A708756048993A1029B2775EEF8C9E40BB640,True,False,de,unknown,unknown,51.2993,9.491,AS24940,31457280,0.0010667538,0.00074634905,0.0
LopayneVPS200NC,59A755782C1F977D6DCD76C0EC450FFCC7C29E56,True,False,de,unknown,unknown,51.2993,9.491,AS197540,11345920,0.0004183348,0.0002926859,0.0
mercurya,59B71CD981696FD85B5B916023A8CC25BF1630D5,False,False,ch,unknown,unknown,47.1449,8.1551,AS29691,655360,0.0,2.4888257e-05,0.0
hagardunor,59BA35588A63346FE66AE8CF658818420DD6E5B2,False,False,fr,unknown,unknown,48.8582,2.3387,AS16276,512000,0.0,7.1109307e-06,0.0
vdcdos,59BA3AF200722142DDA0BA2452DAE683EBC54939,False,False,us,unknown,unknown,37.751,-97.822,AS46176,819200,0.0,1.1377489e-05,0.0
Unnamed,59BC32EA48ED1D06A373856434C0C5C4D2D86603,True,False,de,unknown,unknown,51.2993,9.491,AS24940,31101108,0.0010040035,0.00070244615,0.0
EX1T,59BC8CEED11DCC1D5B6BCE24EA94AFDE4F6E2D85,True,True,de,unknown,unknown,51.2993,9.491,AS28753,25802321,0.0,0.0,0.0014480146
perkele,59C0D88A5B3C65541CF63D0DD88EF15A379D378E,True,False,gb,England,London,51.5164,-0.093,AS16276,12203519,0.00044970989,0.00031463735,0.0
spaghetti,59CA96E7CDA30AB36C597B499C848BD845745EA0,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,4506736,9.956368e-05,6.965925e-05,0.0
TOR01,59CF9A030CC61A4432564738F46E30DB06893494,False,False,ch,Bern,Bern,46.9458,7.4481,AS13030,8299733,0.0,0.00025243804,0.0
Unnamed,59E3363A172F70178C418B69D8D5F0CD81CF74AD,False,True,nl,North Holland,Amsterdam,52.35,4.9167,AS63473,495621,0.0,0.0,6.0969037e-06
Cyprus,59EA74708A9C1A24D2EB1A2F150C27119A5FC2A6,True,False,fr,\u00CEle-de-France,Paris,48.8607,2.3281,AS12876,15725236,0.00055429357,0.0003878088,0.0
Cataclysm,5A127C65B275540A90DBF60F33D55BAF5D512B9E,False,False,my,unknown,unknown,2.5,112.5,AS55720,817413,0.0,6.968712e-06,0.0
Trenton,5A14FBBBAF842124A0AF3C650F4302C5B549AB17,False,False,de,unknown,unknown,51.2993,9.491,AS24940,5851319,0.0,0.00031430312,0.0
Politor1,5A17F47E5F44C550B1F3749A8549766E34C2C026,False,False,ca,Quebec,Montreal,45.4995,-73.5848,AS16276,409600,0.0,4.7643234e-06,0.0
forTheLoveOfHotDogs,5A224EFAC453F7EF2D0435E336890DECDC5CEBFD,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,18410938,0.00046016826,0.0003219545,0.0
ScholrshipRemote,5A2C2BF25864F185AA91D2915943525609AC7F13,False,False,hk,unknown,unknown,22.25,114.1667,AS45102,1178004,0.0,2.3821618e-05,0.0
Luxembourger,5A49AB08F68AA087CD7E18299CC56577D8A07747,True,True,lu,Mersch,Roost,49.7867,6.0961,AS53667,11160314,0.0,0.0,0.0005296685
PlasmaTor,5A4D5C076B2339FD7A6CA3A39FF3EB4793B00CC8,False,False,br,Sao Paulo,S\u00E3o Carlos,-21.9065,-47.8747,AS28573,102400,0.0,2.1332791e-07,0.0
Unnamed,5A8A80399011B703FDB40E11226A389162DE0DD1,False,True,us,unknown,unknown,37.751,-97.822,AS16276,0,0.0,0.0,0.0
AcMNPVTorBox,5AA2AC373D132E21F11BFF99167AF92BF1CB7C41,False,False,nl,North Holland,Amsterdam,52.3006,4.9479,AS14061,204800,0.0,1.3510768e-06,0.0
Acrolepiopsis,5AB297EF1FB13A12003203F14045E15FF34B23A4,False,False,ca,British Columbia,Coquitlam,49.3167,-122.7384,AS852,2950144,0.0,3.982121e-05,0.0
PlasmaTor,5AB912983D3A76EC40FE0CE580835698857FEAC4,False,False,us,Texas,Dallas,32.8137,-96.8704,AS40676,101175,0.0,2.1332791e-07,0.0
schattenbahnhof1,5AC46D393C7E1FB0DF7F3424737239A27F9586C9,False,False,de,Lower Saxony,Luechow,52.9681,11.154,AS197540,2498560,0.0,3.5199108e-05,0.0
toritoinfinito2,5AC61DC0B51C83AC2E655E06B7396ECD7D34DC47,False,False,mx,Mexico City,Mexico City,19.4357,-99.1438,AS8151,2388992,0.0,4.2665582e-05,0.0
FunSociety,5ACC0FB6043235708F7E018E315101FA2194CBB4,True,False,gb,unknown,unknown,51.4964,-0.1224,AS8560,15968483,0.0005020017,0.00035122308,0.0
ULayerAssange,5AD3FB658E490BAD9515F363374AA41D65D31A02,False,False,us,Wyoming,Cheyenne,41.1034,-104.9059,unknown,25286350,0.0,0.001269301,0.0
jkoshita,5ADA85FC78D694F57ADBDCDF3EA7CC39CA552A85,False,False,us,California,San Mateo,37.5428,-122.2971,AS11404,2863833,0.0,3.0932548e-05,0.0
London4,5AE12CAAA489A0739F56E79CC287526FAB55A6FB,True,False,gb,England,Finchley,51.6077,-0.166,AS16276,19947275,0.00077391934,0.0005414689,0.0
Unnamed,5AEAA32FE69683F8B1271E4A331F16A21BF808B7,False,False,de,Saxony,Leipzig,51.3254,12.3341,AS3209,478033,0.0,6.542056e-06,0.0
UOfMichigan,5AFAC3D00E97D6733112CC9CA2A788691FA87125,True,True,us,Michigan,Ann Arbor,42.3068,-83.7059,AS237,24565928,0.0,0.0,0.0008345137
Shebangs,5AFF316FFF256D28BF1E9C1A74FB7385C2EFB2F7,False,False,ru,unknown,unknown,55.7386,37.6068,unknown,5657839,0.0,0.00011377489,0.0
Ganymed,5AFF7583F5ED62A274823C83199F2E19083692EC,True,True,se,unknown,unknown,59.3247,18.056,AS41281,6553600,0.0,0.0,0.00035438253
Unnamed,5B01C6CDB3C889ABB310865FA34693F3C39D7DF4,False,False,ca,Ontario,Toronto,43.7806,-79.3503,AS174,6048941,0.0,0.0001635514,0.0
FuckTerfs,5B026A652C9F1B8FA6A202CAE0B76ACFAED8208C,True,False,de,unknown,unknown,51.2993,9.491,unknown,6554624,0.00022799245,0.00015951382,0.0
neurosuse,5B0DBAC2C854B8EB0E0DD39AD94B66F2FEDC4871,True,False,de,unknown,unknown,51.2993,9.491,AS24940,12288000,0.0003032927,0.00021219728,0.0
Unnamed,5B151602FE1DBA7AF71EAD659E243201C56BB7FE,False,False,lt,unknown,unknown,56.0,24.0,AS16125,2889436,0.0,0.00012799675,0.0
fastlane,5B1F0DAF378A1FAFCFD5FA9CDC66D1023DC0276E,False,False,de,unknown,unknown,51.2993,9.491,AS24940,28672000,0.0,0.0016675132,0.0
Unnamed,5B25658E1C256CDF4CF6CF14BE5C6DF04FFC3BEE,False,False,nl,South Holland,Pijnacker,52.0191,4.4342,AS58291,102400,0.0,3.1999187e-07,0.0
Unnamed,5B277BED5E72A0C9C493A4CD3FD36A0718A222FC,False,False,pl,Mazovia,Warsaw,52.2215,20.9073,AS41966,876544,0.0,1.0666396e-05,0.0
LauchRelay,5B4D6B845AC3CC97EB3169D0C774469364322948,False,False,de,unknown,unknown,51.2993,9.491,AS24940,10333759,0.0,0.0006044291,0.0
PolishGreyhound,5B52301188A4D0A96190DAB170973FA39116495D,False,False,fr,unknown,unknown,48.8582,2.3387,AS16276,314572,0.0,4.2665583e-06,0.0
